timestamp,cpu_util_pct,mem_used_MB,mem_total_MB,swap_used_MB
2026/05/29 12:35:19,0,2658,61909,0
2026/05/29 12:35:24,0,2659,61909,0
2026/05/29 12:35:28,0,2656,61909,0
2026/05/29 12:35:33,0,2657,61909,0
2026/05/29 12:35:37,0,2661,61909,0
2026/05/29 12:35:42,0,2660,61909,0
2026/05/29 12:35:46,0,2660,61909,0
2026/05/29 12:35:51,0,2661,61909,0
2026/05/29 12:35:55,0,2662,61909,0
2026/05/29 12:36:00,0,2662,61909,0
2026/05/29 12:36:04,0,2663,61909,0
2026/05/29 12:36:09,0,2663,61909,0
2026/05/29 12:36:13,0,2663,61909,0
2026/05/29 12:36:18,0,2663,61909,0
2026/05/29 12:36:22,0,2664,61909,0
2026/05/29 12:36:27,0,2664,61909,0
2026/05/29 12:36:31,0,2665,61909,0
2026/05/29 12:36:36,0,2665,61909,0
2026/05/29 12:36:40,0,2666,61909,0
2026/05/29 12:36:45,0,2666,61909,0
2026/05/29 12:36:49,0,2667,61909,0
2026/05/29 12:36:54,0,2668,61909,0
2026/05/29 12:36:58,0,2668,61909,0
2026/05/29 12:37:03,0,2668,61909,0
2026/05/29 12:37:07,0,2668,61909,0
2026/05/29 12:37:12,0,2669,61909,0
2026/05/29 12:37:16,0,2669,61909,0
2026/05/29 12:37:21,0,2670,61909,0
2026/05/29 12:37:25,0,2670,61909,0
2026/05/29 12:37:30,0,2670,61909,0
2026/05/29 12:37:35,0,2671,61909,0
2026/05/29 12:37:39,0,2672,61909,0
2026/05/29 12:37:44,0,2672,61909,0
2026/05/29 12:37:48,0,2671,61909,0
2026/05/29 12:37:53,0,2671,61909,0
2026/05/29 12:37:57,0,2672,61909,0
2026/05/29 12:38:02,0,2673,61909,0
2026/05/29 12:38:06,0,2673,61909,0
2026/05/29 12:38:11,0,2672,61909,0
2026/05/29 12:38:15,0,2672,61909,0
2026/05/29 12:38:20,0,2672,61909,0
2026/05/29 12:38:24,0,2673,61909,0
2026/05/29 12:38:29,0,2674,61909,0
2026/05/29 12:38:33,0,2674,61909,0
2026/05/29 12:38:38,0,2674,61909,0
2026/05/29 12:38:42,0,2676,61909,0
2026/05/29 12:38:47,0,2710,61909,0
2026/05/29 12:38:51,0,2788,61909,0
2026/05/29 12:38:56,0,2800,61909,0
2026/05/29 12:39:00,0,2787,61909,0
2026/05/29 12:39:05,0,2771,61909,0
2026/05/29 12:39:09,0,2769,61909,0
2026/05/29 12:39:14,0,2765,61909,0
2026/05/29 12:39:18,0,2770,61909,0
2026/05/29 12:39:23,0,2774,61909,0
2026/05/29 12:39:27,0,2772,61909,0
2026/05/29 12:39:32,0,2782,61909,0
2026/05/29 12:39:37,0,2766,61909,0
2026/05/29 12:39:41,0,2771,61909,0
2026/05/29 12:39:46,0,2775,61909,0
2026/05/29 12:39:50,0,2764,61909,0
2026/05/29 12:39:55,0,2780,61909,0
2026/05/29 12:39:59,0,2753,61909,0
2026/05/29 12:40:04,0,7467,61909,0
2026/05/29 12:40:08,0,6979,61909,0
2026/05/29 12:40:13,0,6727,61909,0
2026/05/29 12:40:17,0,6879,61909,0
2026/05/29 12:40:22,0,7068,61909,0
2026/05/29 12:40:26,0,7359,61909,0
2026/05/29 12:40:31,0,7440,61909,0
2026/05/29 12:40:35,0,6976,61909,0
2026/05/29 12:40:40,0,6874,61909,0
2026/05/29 12:40:45,0,7478,61909,0
2026/05/29 12:40:49,0,7057,61909,0
2026/05/29 12:40:54,0,6720,61909,0
2026/05/29 12:40:58,0,6958,61909,0
2026/05/29 12:41:03,0,7179,61909,0
2026/05/29 12:41:07,0,6125,61909,0
2026/05/29 12:41:12,0,5799,61909,0
2026/05/29 12:41:16,0,5340,61909,0
2026/05/29 12:41:21,0,4870,61909,0
2026/05/29 12:41:25,0,4309,61909,0
2026/05/29 12:41:30,0,3832,61909,0
2026/05/29 12:41:34,0,3414,61909,0
2026/05/29 12:41:39,0,3067,61909,0
2026/05/29 12:41:43,0,2892,61909,0
2026/05/29 12:41:48,0,2766,61909,0
2026/05/29 12:41:52,0,2717,61909,0
2026/05/29 12:41:57,0,2704,61909,0
2026/05/29 12:42:01,0,2704,61909,0
2026/05/29 12:42:06,0,2702,61909,0
2026/05/29 12:42:11,0,2698,61909,0
2026/05/29 12:42:15,0,2697,61909,0
2026/05/29 12:42:20,0,2697,61909,0
2026/05/29 12:42:24,0,2697,61909,0
2026/05/29 12:42:29,0,2697,61909,0
2026/05/29 12:42:33,0,2697,61909,0
2026/05/29 12:42:38,0,2692,61909,0
2026/05/29 12:42:42,0,2691,61909,0
2026/05/29 12:42:47,0,2692,61909,0
2026/05/29 12:42:51,0,2692,61909,0
2026/05/29 12:42:56,0,2692,61909,0
2026/05/29 12:43:00,0,2692,61909,0
2026/05/29 12:43:05,0,2691,61909,0
2026/05/29 12:43:09,0,2691,61909,0
2026/05/29 12:43:14,0,2692,61909,0
2026/05/29 12:43:18,0,2691,61909,0
2026/05/29 12:43:23,0,2691,61909,0
2026/05/29 12:43:27,0,2692,61909,0
2026/05/29 12:43:32,0,2692,61909,0
2026/05/29 12:43:36,0,2692,61909,0
2026/05/29 12:43:41,0,2692,61909,0
2026/05/29 12:43:45,0,2693,61909,0
2026/05/29 12:43:50,0,2693,61909,0
2026/05/29 12:43:54,0,2693,61909,0
2026/05/29 12:43:59,0,2692,61909,0
2026/05/29 12:44:03,0,2692,61909,0
2026/05/29 12:44:08,0,2692,61909,0
2026/05/29 12:44:13,0,2692,61909,0
2026/05/29 12:44:17,0,2691,61909,0
2026/05/29 12:44:22,0,2690,61909,0
2026/05/29 12:44:26,0,2691,61909,0
2026/05/29 12:44:31,0,2690,61909,0
2026/05/29 12:44:35,0,2690,61909,0
2026/05/29 12:44:40,0,2691,61909,0
2026/05/29 12:44:44,0,2691,61909,0
2026/05/29 12:44:49,0,2691,61909,0
2026/05/29 12:44:53,0,2692,61909,0
2026/05/29 12:44:58,0,2692,61909,0
2026/05/29 12:45:02,0,2692,61909,0
2026/05/29 12:45:07,0,2691,61909,0
2026/05/29 12:45:11,0,2690,61909,0
2026/05/29 12:45:16,0,2691,61909,0
2026/05/29 12:45:20,0,2690,61909,0
2026/05/29 12:45:25,0,2690,61909,0
2026/05/29 12:45:29,0,2690,61909,0
2026/05/29 12:45:34,0,2690,61909,0
2026/05/29 12:45:38,0,2690,61909,0
2026/05/29 12:45:43,0,2691,61909,0
2026/05/29 12:45:47,0,2690,61909,0
2026/05/29 12:45:52,0,2690,61909,0
2026/05/29 12:45:56,0,2690,61909,0
2026/05/29 12:46:01,0,2690,61909,0
2026/05/29 12:46:05,0,2690,61909,0
2026/05/29 12:46:10,0,2690,61909,0
2026/05/29 12:46:14,0,2691,61909,0
2026/05/29 12:46:19,0,2691,61909,0
2026/05/29 12:46:24,0,2686,61909,0
2026/05/29 12:46:28,0,6991,61909,0
2026/05/29 12:46:33,0,7165,61909,0
2026/05/29 12:46:37,0,7503,61909,0
2026/05/29 12:46:42,0,6906,61909,0
2026/05/29 12:46:46,0,6926,61909,0
2026/05/29 12:46:51,0,6912,61909,0
2026/05/29 12:46:55,0,7409,61909,0
2026/05/29 12:47:00,0,7211,61909,0
2026/05/29 12:47:04,0,6915,61909,0
2026/05/29 12:47:09,0,6884,61909,0
2026/05/29 12:47:13,0,7289,61909,0
2026/05/29 12:47:18,0,7039,61909,0
2026/05/29 12:47:23,0,7201,61909,0
2026/05/29 12:47:27,0,7182,61909,0
2026/05/29 12:47:32,0,6877,61909,0
2026/05/29 12:47:36,0,5867,61909,0
2026/05/29 12:47:41,0,5392,61909,0
2026/05/29 12:47:45,0,4835,61909,0
2026/05/29 12:47:50,0,4423,61909,0
2026/05/29 12:47:54,0,3877,61909,0
2026/05/29 12:47:59,0,3456,61909,0
2026/05/29 12:48:03,0,3091,61909,0
2026/05/29 12:48:08,0,2905,61909,0
2026/05/29 12:48:12,0,2781,61909,0
2026/05/29 12:48:17,0,2726,61909,0
2026/05/29 12:48:21,0,2704,61909,0
2026/05/29 12:48:26,0,2704,61909,0
2026/05/29 12:48:30,0,2704,61909,0
2026/05/29 12:48:35,0,2704,61909,0
2026/05/29 12:48:39,0,2704,61909,0
2026/05/29 12:48:44,0,2705,61909,0
2026/05/29 12:48:48,0,2701,61909,0
2026/05/29 12:48:53,0,2700,61909,0
2026/05/29 12:48:57,0,2699,61909,0
2026/05/29 12:49:02,0,2698,61909,0
2026/05/29 12:49:06,0,2700,61909,0
2026/05/29 12:49:11,0,2701,61909,0
2026/05/29 12:49:16,0,2697,61909,0
2026/05/29 12:49:20,0,2703,61909,0
2026/05/29 12:49:25,0,2704,61909,0
2026/05/29 12:49:29,0,2707,61909,0
2026/05/29 12:49:34,0,2707,61909,0
2026/05/29 12:49:38,0,2695,61909,0
2026/05/29 12:49:43,0,2697,61909,0
2026/05/29 12:49:47,0,2699,61909,0
2026/05/29 12:49:52,0,2693,61909,0
2026/05/29 12:49:56,0,2700,61909,0
2026/05/29 12:50:01,0,2702,61909,0
2026/05/29 12:50:05,0,2701,61909,0
2026/05/29 12:50:10,0,2702,61909,0
2026/05/29 12:50:14,0,2701,61909,0
2026/05/29 12:50:19,0,2701,61909,0
2026/05/29 12:50:23,0,2702,61909,0
2026/05/29 12:50:28,0,2701,61909,0
2026/05/29 12:50:32,0,2695,61909,0
2026/05/29 12:50:37,0,2710,61909,0
2026/05/29 12:50:41,0,2709,61909,0
2026/05/29 12:50:46,0,2692,61909,0
2026/05/29 12:50:50,0,2693,61909,0
2026/05/29 12:50:55,0,2699,61909,0
2026/05/29 12:50:59,0,2716,61909,0
2026/05/29 12:51:04,0,2715,61909,0
2026/05/29 12:51:08,0,2690,61909,0
2026/05/29 12:51:13,0,2690,61909,0
2026/05/29 12:51:18,0,2698,61909,0
2026/05/29 12:51:22,0,2711,61909,0
2026/05/29 12:51:27,0,2720,61909,0
2026/05/29 12:51:31,0,2720,61909,0
2026/05/29 12:51:36,0,2690,61909,0
2026/05/29 12:51:40,0,2690,61909,0
2026/05/29 12:51:45,0,2691,61909,0
2026/05/29 12:51:49,0,2691,61909,0
2026/05/29 12:51:54,0,2691,61909,0
2026/05/29 12:51:58,0,2691,61909,0
2026/05/29 12:52:03,0,2692,61909,0
2026/05/29 12:52:07,0,2692,61909,0
2026/05/29 12:52:12,0,2691,61909,0
2026/05/29 12:52:16,0,2691,61909,0
2026/05/29 12:52:21,0,2692,61909,0
2026/05/29 12:52:25,0,2691,61909,0
2026/05/29 12:52:30,0,2691,61909,0
2026/05/29 12:52:34,0,2691,61909,0
2026/05/29 12:52:39,0,2692,61909,0
2026/05/29 12:52:43,0,2692,61909,0
2026/05/29 12:52:48,0,2692,61909,0
2026/05/29 12:52:52,0,2691,61909,0
2026/05/29 12:52:57,0,2694,61909,0
2026/05/29 12:53:01,0,2698,61909,0
2026/05/29 12:53:06,0,2697,61909,0
2026/05/29 12:53:10,0,2697,61909,0
2026/05/29 12:53:15,0,2698,61909,0
2026/05/29 12:53:20,0,2698,61909,0
2026/05/29 12:53:24,0,2699,61909,0
2026/05/29 12:53:29,0,2699,61909,0
2026/05/29 12:53:33,0,2698,61909,0
2026/05/29 12:53:38,0,2689,61909,0
2026/05/29 12:53:42,0,2693,61909,0
2026/05/29 12:53:47,0,2696,61909,0
2026/05/29 12:53:51,0,2696,61909,0
2026/05/29 12:53:56,0,2696,61909,0
2026/05/29 12:54:00,0,2686,61909,0
2026/05/29 12:54:05,0,2686,61909,0
2026/05/29 12:54:09,0,2687,61909,0
2026/05/29 12:54:14,0,2687,61909,0
2026/05/29 12:54:18,0,2688,61909,0
2026/05/29 12:54:23,0,2689,61909,0
2026/05/29 12:54:27,0,2689,61909,0
2026/05/29 12:54:32,0,2689,61909,0
2026/05/29 12:54:36,0,2688,61909,0
2026/05/29 12:54:41,0,2689,61909,0
2026/05/29 12:54:45,0,2689,61909,0
2026/05/29 12:54:50,0,2689,61909,0
2026/05/29 12:54:54,0,2704,61909,0
2026/05/29 12:54:59,0,2699,61909,0
2026/05/29 12:55:03,0,2701,61909,0
2026/05/29 12:55:08,0,2698,61909,0
2026/05/29 12:55:12,0,2699,61909,0
2026/05/29 12:55:17,0,2699,61909,0
2026/05/29 12:55:22,0,2699,61909,0
2026/05/29 12:55:26,0,2698,61909,0
2026/05/29 12:55:31,0,2698,61909,0
2026/05/29 12:55:35,0,2698,61909,0
2026/05/29 12:55:40,0,2699,61909,0
2026/05/29 12:55:44,0,2699,61909,0
2026/05/29 12:55:49,0,2699,61909,0
2026/05/29 12:55:53,0,2699,61909,0
2026/05/29 12:55:58,0,2692,61909,0
2026/05/29 12:56:02,0,2701,61909,0
2026/05/29 12:56:07,0,2688,61909,0
2026/05/29 12:56:11,0,2689,61909,0
2026/05/29 12:56:16,0,2691,61909,0
2026/05/29 12:56:20,0,2705,61909,0
2026/05/29 12:56:25,0,2690,61909,0
2026/05/29 12:56:29,0,2686,61909,0
2026/05/29 12:56:34,0,2685,61909,0
2026/05/29 12:56:38,0,2685,61909,0
2026/05/29 12:56:43,0,2678,61909,0
2026/05/29 12:56:47,0,2679,61909,0
2026/05/29 12:56:52,0,2679,61909,0
2026/05/29 12:56:56,0,2680,61909,0
2026/05/29 12:57:01,0,2681,61909,0
2026/05/29 12:57:05,0,2680,61909,0
2026/05/29 12:57:10,0,2680,61909,0
2026/05/29 12:57:14,0,2680,61909,0
2026/05/29 12:57:19,0,2683,61909,0
2026/05/29 12:57:24,0,2682,61909,0
2026/05/29 12:57:28,0,2682,61909,0
2026/05/29 12:57:33,0,2682,61909,0
2026/05/29 12:57:37,0,2682,61909,0
2026/05/29 12:57:42,0,2682,61909,0
2026/05/29 12:57:46,0,2682,61909,0
2026/05/29 12:57:51,0,2683,61909,0
2026/05/29 12:57:55,0,2682,61909,0
2026/05/29 12:58:00,0,2682,61909,0
2026/05/29 12:58:04,0,2682,61909,0
2026/05/29 12:58:09,0,2683,61909,0
2026/05/29 12:58:13,0,2683,61909,0
